"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"S008","VerticalHorizontal",-0.16122,9,"VerticalHorizontal_9.00000_-0.16122.png","B",32,1366453,0.776,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S008","VerticalHorizontal",-0.03,-27,"VerticalHorizontal_-27.000_-0.0300.png","B",33,1367958,0.596,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Strong","Hard"
"S008","VerticalHorizontal",-0.08913,45,"VerticalHorizontal_45.0000_-0.08913.png","B",34,1369489,1.53,"arrowright","arrowright",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",0.08913,27,"VerticalHorizontal_27.0000_0.08913.png","B",35,1371654,1.285,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",-0.16122,-18,"VerticalHorizontal_-18.000_-0.16122.png","B",36,1374005,0.482,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"S008","VerticalHorizontal",-0.03,-9,"VerticalHorizontal_-9.0000_-0.0300.png","B",37,1375303,0.781,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",0.24909,27,"VerticalHorizontal_27.0000_0.24909.png","B",38,1376847,0.572,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,18,"VerticalHorizontal_18.0000_0.08913.png","B",39,1378510,1.077,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S008","VerticalHorizontal",0.16122,-18,"VerticalHorizontal_-18.000_0.16122.png","B",40,1380416,0.778,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"S008","VerticalHorizontal",0.16122,27,"VerticalHorizontal_27.0000_0.16122.png","B",41,1382162,0.9,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.16122,18,"VerticalHorizontal_18.0000_-0.16122.png","B",42,1383755,0.988,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S008","VerticalHorizontal",-0.03,36,"VerticalHorizontal_36.0000_-0.0300.png","B",43,1385799,1.184,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",0.16122,9,"VerticalHorizontal_9.00000_0.16122.png","B",44,1387626,0.576,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"S008","VerticalHorizontal",0.24909,-36,"VerticalHorizontal_-36.000_0.24909.png","B",45,1389065,0.561,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,-18,"VerticalHorizontal_-18.000_0.08913.png","B",46,1390624,0.905,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",-0.24909,27,"VerticalHorizontal_27.0000_-0.24909.png","B",47,1392581,0.692,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.16122,-9,"VerticalHorizontal_-9.0000_-0.16122.png","B",48,1394223,0.799,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"S008","VerticalHorizontal",-0.24909,-9,"VerticalHorizontal_-9.0000_-0.24909.png","B",49,1395953,0.45,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"S008","VerticalHorizontal",0.24909,45,"VerticalHorizontal_45.0000_0.24909.png","B",50,1397408,0.83,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,9,"VerticalHorizontal_9.00000_0.08913.png","B",51,1399006,1.198,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S008","VerticalHorizontal",0.03,45,"VerticalHorizontal_45.0000_0.03000.png","B",52,1401145,0.586,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",-0.24909,36,"VerticalHorizontal_36.0000_-0.24909.png","B",53,1402495,0.885,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",0.24909,-45,"VerticalHorizontal_-45.000_0.24909.png","B",54,1404263,0.578,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,-9,"VerticalHorizontal_-9.0000_0.08913.png","B",55,1405793,0.892,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",-0.16122,36,"VerticalHorizontal_36.0000_-0.16122.png","B",56,1407355,0.921,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.16122,-36,"VerticalHorizontal_-36.000_-0.16122.png","B",57,1409209,0.546,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,-36,"VerticalHorizontal_-36.000_0.08913.png","B",58,1410843,0.656,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S008","VerticalHorizontal",-0.03,18,"VerticalHorizontal_18.0000_-0.0300.png","B",59,1412428,1.464,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S008","VerticalHorizontal",-0.03,45,"VerticalHorizontal_45.0000_-0.0300.png","B",60,1414736,1.413,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",-0.24909,45,"VerticalHorizontal_45.0000_-0.24909.png","B",61,1417186,0.817,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.24909,-45,"VerticalHorizontal_-45.000_-0.24909.png","B",62,1418920,0.66,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.08913,-45,"VerticalHorizontal_-45.000_0.08913.png","B",63,1420581,0.611,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S008","VerticalHorizontal",0.03,18,"VerticalHorizontal_18.0000_0.03000.png","B",64,1421987,0.559,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"S008","VerticalHorizontal",0.03,-18,"VerticalHorizontal_-18.000_0.03000.png","B",65,1423567,0.85,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",-0.08913,-45,"VerticalHorizontal_-45.000_-0.08913.png","B",66,1425227,0.53,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"S008","VerticalHorizontal",-0.24909,9,"VerticalHorizontal_9.00000_-0.24909.png","B",67,1426744,0.709,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S008","VerticalHorizontal",-0.08913,36,"VerticalHorizontal_36.0000_-0.08913.png","B",68,1428138,1.12,"arrowright","arrowright",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",0.16122,-27,"VerticalHorizontal_-27.000_0.16122.png","B",69,1429972,0.522,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.24909,18,"VerticalHorizontal_18.0000_0.24909.png","B",70,1431236,0.587,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"S008","VerticalHorizontal",0.03,-27,"VerticalHorizontal_-27.000_0.03000.png","B",71,1432789,1.02,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Strong","Hard"
"S008","VerticalHorizontal",-0.03,27,"VerticalHorizontal_27.0000_-0.0300.png","B",72,1434887,1.302,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"S008","VerticalHorizontal",-0.08913,18,"VerticalHorizontal_18.0000_-0.08913.png","B",73,1437115,0.778,"arrowright","arrowright",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"S008","VerticalHorizontal",0.16122,-45,"VerticalHorizontal_-45.000_0.16122.png","B",74,1438552,0.756,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"S008","VerticalHorizontal",0.16122,36,"VerticalHorizontal_36.0000_0.16122.png","B",75,1440131,1.085,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.08913,-9,"VerticalHorizontal_-9.0000_-0.08913.png","B",76,1442037,0.836,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",-0.08913,-18,"VerticalHorizontal_-18.000_-0.08913.png","B",77,1443502,0.651,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"S008","VerticalHorizontal",-0.16122,27,"VerticalHorizontal_27.0000_-0.16122.png","B",78,1444807,1.13,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",0.24909,36,"VerticalHorizontal_36.0000_0.24909.png","B",79,1447013,0.978,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"S008","VerticalHorizontal",-0.16122,45,"VerticalHorizontal_45.0000_-0.16122.png","B",80,1448779,1.487,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.08716,21,"MullerLyer_21.0000_0.08716.png","A",1,381372,0.624,"arrowdown","arrowup",1,"Incongruent",0.08716,"Incongruent - Strong","Hard"
"S007","MullerLyer",-0.45,-3,"MullerLyer_-3.0000_-0.4500.png","A",2,382897,0.444,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",0.30447,9,"MullerLyer_9.00000_0.30447.png","A",3,384052,0.491,"arrowup","arrowup",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.08716,-27,"MullerLyer_-27.000_-0.08716.png","A",4,385323,0.484,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.45,-21,"MullerLyer_-21.000_-0.4500.png","A",5,386744,0.445,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Strong","Easy"
"S007","MullerLyer",0.30447,-3,"MullerLyer_-3.0000_0.30447.png","A",6,388040,0.457,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",0.18509,-15,"MullerLyer_-15.000_0.18509.png","A",7,389351,0.569,"arrowup","arrowup",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.30447,9,"MullerLyer_9.00000_-0.30447.png","A",8,390916,0.439,"arrowdown","arrowdown",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.30447,-9,"MullerLyer_-9.0000_-0.30447.png","A",9,392379,0.483,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",0.30447,-21,"MullerLyer_-21.000_0.30447.png","A",10,393715,0.502,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Strong","Easy"
"S007","MullerLyer",0.45,-21,"MullerLyer_-21.000_0.45000.png","A",11,394887,0.601,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Strong","Easy"
"S007","MullerLyer",0.30447,21,"MullerLyer_21.0000_0.30447.png","A",12,396367,0.58,"arrowdown","arrowup",1,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.30447,15,"MullerLyer_15.0000_0.30447.png","A",13,397829,0.558,"arrowdown","arrowup",1,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.45,-27,"MullerLyer_-27.000_-0.4500.png","A",14,399301,0.71,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Strong","Easy"
"S007","MullerLyer",0.08716,-27,"MullerLyer_-27.000_0.08716.png","A",15,400752,0.481,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.30447,21,"MullerLyer_21.0000_-0.30447.png","A",16,402039,0.697,"arrowdown","arrowdown",0,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.45,27,"MullerLyer_27.0000_0.45000.png","A",17,403782,0.694,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.45,15,"MullerLyer_15.0000_0.45000.png","A",18,405456,0.757,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",0.18509,-21,"MullerLyer_-21.000_0.18509.png","A",19,407213,0.67,"arrowup","arrowup",0,"Congruent",0.18509,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.08716,3,"MullerLyer_3.00000_-0.08716.png","A",20,408969,0.484,"arrowdown","arrowdown",0,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",0.08716,-21,"MullerLyer_-21.000_0.08716.png","A",21,410541,0.565,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Strong","Hard"
"S007","MullerLyer",0.18509,-3,"MullerLyer_-3.0000_0.18509.png","A",22,411822,0.545,"arrowup","arrowup",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",0.18509,27,"MullerLyer_27.0000_0.18509.png","A",23,413381,0.789,"arrowdown","arrowup",1,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.08716,-3,"MullerLyer_-3.0000_0.08716.png","A",24,414797,0.712,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.30447,-3,"MullerLyer_-3.0000_-0.30447.png","A",25,416220,0.798,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",0.08716,-15,"MullerLyer_-15.000_0.08716.png","A",26,417926,0.593,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","MullerLyer",0.45,21,"MullerLyer_21.0000_0.45000.png","A",27,419302,1.04,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"S007","MullerLyer",-0.45,27,"MullerLyer_27.0000_-0.4500.png","A",28,421016,0.954,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.30447,3,"MullerLyer_3.00000_0.30447.png","A",29,422880,1.148,"arrowup","arrowup",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.08716,-21,"MullerLyer_-21.000_-0.08716.png","A",30,424863,0.524,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.18509,15,"MullerLyer_15.0000_-0.18509.png","A",31,426495,0.843,"arrowdown","arrowdown",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.30447,-15,"MullerLyer_-15.000_-0.30447.png","A",32,428076,0.567,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",-0.08716,-9,"MullerLyer_-9.0000_-0.08716.png","A",33,429601,0.542,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.45,21,"MullerLyer_21.0000_-0.4500.png","A",34,430850,0.729,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"S007","MullerLyer",-0.18509,-27,"MullerLyer_-27.000_-0.18509.png","A",35,432656,0.451,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.08716,-15,"MullerLyer_-15.000_-0.08716.png","A",36,433727,0.459,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.08716,9,"MullerLyer_9.00000_-0.08716.png","A",37,434825,0.503,"arrowup","arrowdown",1,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.30447,-21,"MullerLyer_-21.000_-0.30447.png","A",38,436103,0.437,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Strong","Easy"
"S007","MullerLyer",0.08716,9,"MullerLyer_9.00000_0.08716.png","A",39,437270,0.876,"arrowup","arrowup",0,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.18509,27,"MullerLyer_27.0000_-0.18509.png","A",40,438786,0.698,"arrowup","arrowdown",1,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.45,3,"MullerLyer_3.00000_0.45000.png","A",41,440500,0.578,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.08716,-3,"MullerLyer_-3.0000_-0.08716.png","A",42,442055,0.443,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","MullerLyer",0.18509,-9,"MullerLyer_-9.0000_0.18509.png","A",43,443372,0.456,"arrowup","arrowup",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.18509,-3,"MullerLyer_-3.0000_-0.18509.png","A",44,444939,0.468,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.45,15,"MullerLyer_15.0000_-0.4500.png","A",45,446318,0.613,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.18509,-21,"MullerLyer_-21.000_-0.18509.png","A",46,447834,0.423,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.30447,3,"MullerLyer_3.00000_-0.30447.png","A",47,449064,0.373,"arrowdown","arrowdown",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.45,3,"MullerLyer_3.00000_-0.4500.png","A",48,450092,0.461,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.30447,27,"MullerLyer_27.0000_-0.30447.png","A",49,451234,0.436,"arrowup","arrowdown",1,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.18509,21,"MullerLyer_21.0000_0.18509.png","A",50,452416,0.611,"arrowdown","arrowup",1,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"S007","MullerLyer",-0.30447,15,"MullerLyer_15.0000_-0.30447.png","A",51,453838,0.396,"arrowup","arrowdown",1,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.08716,21,"MullerLyer_21.0000_-0.08716.png","A",52,454882,0.581,"arrowup","arrowdown",1,"Incongruent",0.08716,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.45,9,"MullerLyer_9.00000_0.45000.png","A",53,456437,0.578,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.30447,-27,"MullerLyer_-27.000_-0.30447.png","A",54,457870,0.459,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Strong","Easy"
"S007","MullerLyer",0.30447,-15,"MullerLyer_-15.000_0.30447.png","A",55,459298,0.509,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",-0.18509,-9,"MullerLyer_-9.0000_-0.18509.png","A",56,460618,0.416,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",0.30447,-9,"MullerLyer_-9.0000_0.30447.png","A",57,462124,0.387,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"S007","MullerLyer",0.30447,27,"MullerLyer_27.0000_0.30447.png","A",58,463430,0.423,"arrowdown","arrowup",1,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"S007","MullerLyer",0.18509,3,"MullerLyer_3.00000_0.18509.png","A",59,464751,0.448,"arrowup","arrowup",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",0.18509,-27,"MullerLyer_-27.000_0.18509.png","A",60,465865,0.504,"arrowup","arrowup",0,"Congruent",0.18509,"Congruent - Strong","Hard"
"S007","MullerLyer",-0.45,-9,"MullerLyer_-9.0000_-0.4500.png","A",61,467011,0.422,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",0.45,-27,"MullerLyer_-27.000_0.45000.png","A",62,468262,0.521,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Strong","Easy"
"S007","MullerLyer",0.18509,15,"MullerLyer_15.0000_0.18509.png","A",63,469607,0.452,"arrowdown","arrowup",1,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.08716,27,"MullerLyer_27.0000_-0.08716.png","A",64,470715,0.461,"arrowup","arrowdown",1,"Incongruent",0.08716,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.08716,27,"MullerLyer_27.0000_0.08716.png","A",65,472164,0.443,"arrowdown","arrowup",1,"Incongruent",0.08716,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.08716,3,"MullerLyer_3.00000_0.08716.png","A",66,473385,0.632,"arrowup","arrowup",0,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.45,-15,"MullerLyer_-15.000_-0.4500.png","A",67,474696,0.465,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",0.08716,15,"MullerLyer_15.0000_0.08716.png","A",68,475791,0.489,"arrowdown","arrowup",1,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",0.45,-3,"MullerLyer_-3.0000_0.45000.png","A",69,477063,0.477,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",-0.45,9,"MullerLyer_9.00000_-0.4500.png","A",70,478266,0.419,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"S007","MullerLyer",-0.18509,9,"MullerLyer_9.00000_-0.18509.png","A",71,479733,0.643,"arrowdown","arrowdown",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",0.45,-15,"MullerLyer_-15.000_0.45000.png","A",72,481275,0.469,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",0.30447,-27,"MullerLyer_-27.000_0.30447.png","A",73,482453,0.416,"arrowdown","arrowup",1,"Congruent",0.30447,"Congruent - Strong","Easy"
"S007","MullerLyer",-0.18509,-15,"MullerLyer_-15.000_-0.18509.png","A",74,483925,0.552,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Mild","Hard"
"S007","MullerLyer",-0.08716,15,"MullerLyer_15.0000_-0.08716.png","A",75,485222,0.546,"arrowup","arrowdown",1,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.18509,21,"MullerLyer_21.0000_-0.18509.png","A",76,486723,0.504,"arrowup","arrowdown",1,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"S007","MullerLyer",0.45,-9,"MullerLyer_-9.0000_0.45000.png","A",77,487881,0.453,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"S007","MullerLyer",0.18509,9,"MullerLyer_9.00000_0.18509.png","A",78,489418,0.505,"arrowup","arrowup",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",-0.18509,3,"MullerLyer_3.00000_-0.18509.png","A",79,490908,0.618,"arrowdown","arrowdown",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"S007","MullerLyer",0.08716,-9,"MullerLyer_-9.0000_0.08716.png","A",80,492160,0.592,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"S007","Ebbinghaus",0.09684,-0.75,"Ebbinghaus_-0.7500_0.09684.png","A",1,504688,0.713,"arrowleft","arrowleft",0,"Congruent",0.09684,"Congruent - Mild","Hard"
"S007","Ebbinghaus",0.20566,-1.35,"Ebbinghaus_-1.3500_0.20566.png","A",2,506398,0.608,"arrowleft","arrowleft",0,"Congruent",0.20566,"Congruent - Strong","Hard"
"S007","Ebbinghaus",-0.5,-1.35,"Ebbinghaus_-1.3500_-0.5000.png","A",3,508024,0.685,"arrowright","arrowright",0,"Congruent",0.5,"Congruent - Strong","Easy"
"S007","Ebbinghaus",-0.5,-1.05,"Ebbinghaus_-1.0500_-0.5000.png","A",4,509580,0.642,"arrowright","arrowright",0,"Congruent",0.5,"Congruent - Strong","Easy"
"S007","Ebbinghaus",-0.5,0.45,"Ebbinghaus_0.45000_-0.5000.png","A",5,511134,0.837,"arrowright","arrowright",0,"Incongruent",0.5,"Incongruent - Mild","Easy"
"S007","Ebbinghaus",0.5,-0.45,"Ebbinghaus_-0.4500_0.50000.png","A",6,512776,0.547,"arrowleft","arrowleft",0,"Congruent",0.5,"Congruent - Mild","Easy"
"S007","Ebbinghaus",0.3383,1.35,"Ebbinghaus_1.35000_0.33830.png","A",7,514183,0.469,"arrowleft","arrowleft",0,"Incongruent",0.3383,"Incongruent - Strong","Easy"
"S007","Ebbinghaus",-0.09684,0.75,"Ebbinghaus_0.75000_-0.09684.png","A",8,515689,0.476,"arrowright","arrowright",0,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S007","Ebbinghaus",-0.20566,-1.35,"Ebbinghaus_-1.3500_-0.20566.png","A",9,516894,0.639,"arrowleft","arrowright",1,"Congruent",0.20566,"Congruent - Strong","Hard"
"S007","Ebbinghaus",-0.3383,1.05,"Ebbinghaus_1.05000_-0.3383.png","A",10,518348,0.796,"arrowleft","arrowright",1,"Incongruent",0.3383,"Incongruent - Strong","Easy"
"S007","Ebbinghaus",0.20566,0.45,"Ebbinghaus_0.45000_0.20566.png","A",11,519939,0.573,"arrowleft","arrowleft",0,"Incongruent",0.20566,"Incongruent - Mild","Hard"
"S007","Ebbinghaus",-0.20566,-1.05,"Ebbinghaus_-1.0500_-0.20566.png","A",12,521467,0.587,"arrowright","arrowright",0,"Congruent",0.20566,"Congruent - Strong","Hard"
"S007","Ebbinghaus",0.20566,1.35,"Ebbinghaus_1.35000_0.20566.png","A",13,523083,0.517,"arrowleft","arrowleft",0,"Incongruent",0.20566,"Incongruent - Strong","Hard"
"S007","Ebbinghaus",0.09684,0.15,"Ebbinghaus_0.15000_0.09684.png","A",14,524356,0.813,"arrowright","arrowleft",1,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S007","Ebbinghaus",0.20566,0.75,"Ebbinghaus_0.75000_0.20566.png","A",15,526062,0.546,"arrowleft","arrowleft",0,"Incongruent",0.20566,"Incongruent - Mild","Hard"
"S007","Ebbinghaus",-0.09684,-1.35,"Ebbinghaus_-1.3500_-0.09684.png","A",16,527402,0.729,"arrowleft","arrowright",1,"Congruent",0.09684,"Congruent - Strong","Hard"
"S007","Ebbinghaus",0.5,1.05,"Ebbinghaus_1.05000_0.50000.png","A",17,529174,0.525,"arrowleft","arrowleft",0,"Incongruent",0.5,"Incongruent - Strong","Easy"
"S007","Ebbinghaus",-0.20566,-0.75,"Ebbinghaus_-0.7500_-0.20566.png","A",18,530624,0.613,"arrowright","arrowright",0,"Congruent",0.20566,"Congruent - Mild","Hard"
